URL,Title,Text
https://africa.unwomen.org/en,UN Women Africa,"UN Women strongly condemns the murder in Kenya of the Ugandan Athlete Rebecca Cheptegei. She is the third elite female runner to be murdered in a most violent way in the past three years in Kenya. The suspects in all three cases were intimate partners of the slain athletes. Society roots for these athletes to win and bring medals home, and more must be done to protect them. Like the two victims before her, Cheptegei was a rising female star athlete who was clearly making a name for herself, doing what she loved the most, running. Read more ➤"
https://africa.unwomen.org/en/digital-library/publications/2024/03/leveraging-un-coordination-to-implement-gender-normative-frameworks-in-africa,Leveraging UN Coordination to Implement Gender Normative Frameworks in Africa,"UN Women East and Southern Africa regional office organised a high-level United Nations Inter-Agency Partnership meeting on Gender Normative Work in February 2024. The overall objective of the meeting was to develop & improve regional partnerships for a more effective implementation of the United Nations' Normative commitments on Gender Equality in Africa. Specific objectives included discussion with key UN Agencies, broader understanding of, as well as experience or progress addressing gender vulnerability in the region, review the outcome of UN Women Regional 2023 Knowledge Fair and agree on follow up actions and to identify potential entry points for collaboration at country level among relevant agencies on gender norms. This report summarises the outcomes of the high-level consultation held at the UN complex in Nairobi from 6th to 8th February 2024."
https://africa.unwomen.org/en/where-we-are/west-and-central-africa/mali,Mali,"Women in Mali

Mali has one of the fastest-growing populations in the world. Of the 18 million people living in this West African country, about 9 million of them are women. Despite this, the country was ranked 184th out of 189 countries on the 2019 UNDP Human Development Index. Respect for human rights is weak, especially for women and young people, subject to structural inequalities and sociocultural customs that affect their health and severely limit their education, participation in governance, and social and economic independence. The maternal mortality rate is nearly 10 percent and food insecurity particularly affects women and children. Agriculture accounts for the livelihood of most people (mainly women), both in the formal and informal sectors, in the northern and central regions, but unclear land rights have contributed to conflicts between herders and farmers, particularly in the central regions.

According to the Gender Inequality Index in 2020, Mali is ranked 184th in the world. Gender-based violence and female genital mutilation remain widespread across the country and women do not often have access to justice due to social pressures and ignorance of their rights.

Mali’s development is further hindered by the ongoing severe political, social and security crises. On one hand, the Malian political scene has been tumultuous and unstable since 2012 with two military coups since August 2020, most recently in May 2021. Since then, Mali has been ruled by the transition government of Colonel Assimi Goïta. On the other hand, stability is threatened by internal armed conflicts with regular attacks on civilians, resulting in severe humanitarian consequences both within Mali and in the wider region (displacement, food insecurity). Increasingly, the conflict concerns control of illegal trade in narcotics, weapons as well as people. As of 30 September, there have been over 400,000 internally displaced persons (IDPs) in the country (UNHCR, 2021). The conflict, further exacerbated by the Covid-19 pandemic, reinforces women and girls' existing vulnerabilities, and threatens access to basic social and health services.

UN Women in Mali

Together with UN Country Team, UN -Women supports the Government, civil society, and local communities for a Mali where women, men and youth fully exercise their rights and effectively play their roles for a peaceful, economically inclusive, and reconciled country where men and institutions are respectful and accountable for the human rights of women and support gender equality.

UN Women Mali works on norms, policies, and standards, capacity-building is provided for stakeholders, including the UN, the government, and civil society; on Governance, emphasizing on political institutions and processes, as well as gender planning and budgeting; on Economic Empowerment, with special emphasis on entrepreneurship and climate-smart agriculture; on Violence Against Women, with a priority on the prevention and the timely provision of effective essential services; and finally on Women, Peace & Security, helping to materialize government’s commitments on UNSC/R1325 through a new National Action Plan and the group “the friends of UNSC/R1325”.

UN Women Mali’s country program is being financed by the following partners:

• The governments of Denmark and Sweden, which are contributing to the financing of the country program activities, including providing institutional assistance.

• The governments of Belgium, France, Germany, Japan, Luxembourg, the Netherlands, Norway and Switzerland, and the PBF, MPTF, UNDP, UNESCO, KOICA, the Climate Fund, WPHF and the United Nations Counter-Terrorism Centre, which are financing specific programs.

• The European Union, through the implementation of the Spotlight Initiative.

• Private companies, such as the SAER SA Group and Orange."
https://africa.unwomen.org/en/stories/news/2024/08/kenyas-progressive-steps-engaging-men-for-gender-equality-and-change,Kenya’s progressive steps: Engaging men for gender equality and change,"The delegation at the Men Engagement Capacity Enhancement training. Photo: UN Women/Kelvin Cheruiyot

As part of its Beijing+20 Campaign and its work to engage men and boys in gender equality and transforming social and gender norms, UN Women participated in the Men Engagement Capacity Enhancement Training. The workshop was hosted by Advocates for Social Change Kenya (ADSOCK) and a national network of civil society organizations and journalists.

“When the man becomes that transformation, he will automatically model the change we are seeking,” said Faith Nashipae, head of the Male Engagement Thematic area for the State Department of Gender and Affirmative Actions.

The social norms that give men more power and autonomy than women, and the cultural expectations around masculinity also shape men’s decisions and behaviours. Men often feel the pressure to conform to society’s standards of what it means to be a ‘real man.’

Thuku Njuguna, the vice chair of Men for Gender Equality Now, shared, ""Masculinity is both a prejudice to manhood and a book of social laws, or we can even say a guide to which men are held.""

From left, Thuku Njuguna, Vice Chair of Men for Gender Equality Now (speaking), Kennedy Otina, Executive Director of the Masculinity Institute Kenya, Faith Nashipae, Chairperson Male Engagement and Inclusion Committee National Gender Sector - Kenya during a panel discussion. Photo: UN Women/Kelvin Cheruiyot

Many men are starting to challenge the pressure associated with traditional masculinity. They are using their voices and privilege to shift norms and perceptions about gender, and are working to address the patriarchal beliefs, practices, institutions, and structures that have contributed to inequality between men and women.

Fredrick Nyagah, the Chairperson of Men Engage Kenya Network, adds, ""Male engagement is an approach to constructively involve men and boys for the benefit of both genders, ultimately achieving gender equality.""

Transforming deeply ingrained gender norms depends on a few critical factors, and UN Women is collaborating with various stakeholders to encourage discussion and promote understanding of the social construction of masculinities within specific contexts.

Men’s participation in helping to shape the future of gender roles and relations is crucial. The training appealed to men to take personal and collective responsibility to help end gender inequality and emphasized accountability and building alliances towards systematic change.

Phil Otieno, (far right), Executive Director of ADSOCK engaging with participants during the training. Photo: UN Women/Kelvin Cheruiyot

“Women and men should be equal partners. There is no other way to live,” explained Phil Otieno, Executive Director of ADSOCK. He added that the engagement of both parties as a complementary approach has the potential to accelerate the achievement of SDG 5 on Gender Equality and the reduction of harmful gender and cultural norms in Kenya.

UN Women and the participating stakeholders charted a course for action, including engaging male policymakers in discussions about dismantling harmful aspects of traditional masculinity. By involving men as partners and beneficiaries of change, the workshop participants hope to build a future where everyone can thrive."
https://africa.unwomen.org/sites/default/files/2023-11/east_and_southern_africa_regional_gender_equality_profile-web.pdf,,
https://africa.unwomen.org/sites/default/files/2024-01/mainland_gender_profile_final.pdf,,
https://africa.unwomen.org/en/stories/news/2025/01/women-in-media-in-africa-adopt-declaration-on-media-and-violence,Women in Media in Africa adopt declaration on Media and Violence,"Participants pose for a group photo at the AWIM23 conference at the Marriot Hotel in Kigali, Rwanda (Photo: Courtesy of AWIM)

In a landmark pronouncement, women drawn from the media and creative industries across Africa made a declaration on media and gender violence that was adopted at the African Women in Media conference (AWiM23) held on 1st December 2023 in Kigali,Rwanda. The Kigali declaration addresses both representation of gender-based violence (GBV) in news media content and in news media organizations.

It acknowledges the media’s power to inform and influence the public’s understanding of GBV and sets out minimum measures for different groups of stakeholders in the media sector. Among the declaration’s key principles are that: media coverage of violence against women and girls should follow gender-ethical principles, the media portrayal and representation of survivors and victims of gender-based violence should be fair, balanced, unbiased and free of gender stereotypes and media organizations, associations and unions should address and combat sexual harassment and other forms of violence against women in the physical and online media workplace.

Mme. Jennet Kem, Country Representative for UN Women Rwanda (center) takes a selfie with other high level dignitaries at the AWIM23 gala dinner. (Photo: Courtesy of AWIM)

As part of the conference, UN Women East and Southern Regional Office (ESARO) premiered a film that was created as part of a short film festival produced by the office to promote individual advocacy as part of the 2023 16 days of Activism against Gender-based Violence campaign. The 10 short films in the festival were created by an all-women team of film makers from Kenya, Tanzania, Uganda, Mozambique and Rwanda all centered around preventing and ending gender-based violence in line with the 2023 campaign theme, No Excuse for violence against women and girls.

Mme. Jennet Kem, Country Representative for UN Women Rwanda making remarks at the AWIM23 gala dinner. (Photo: UN Women/Geno Ochieng)

The film that premiered, Jirani by Tanzanian film maker Getrude Sigonda, tells a tale of a woman who notices that her neighbor might be going through gender-based violence and decides to act with her husband to help their neighbor access help.

Speaking at the premiere event, UN Women Rwanda Country Representative, Mme. Jennet Kem said, ""Media wield the power to influence public opinion, mobilize the masses, and transform stereotypes and socio-cultural norms. Engaging the media cannot be taken as an afterthought. They must be recognized as our close partners, and an integral ally in our collective fight to eradicate gender-based violence.”"
https://africa.unwomen.org/en/digital-library/publications/2019/05/the-cost-of-gender-gap-policy-brief,The Cost of the Gender Gap in Agricultural Productivity: Five African Countries,"A growing body of evidence points to a salient feature of the agricultural sector across Sub-Saharan Africa: lower rates of agricultural productivity for female cultivators than for male cultivators. Substantial gender gaps in productivity have arisen not because women are less efficient farmers, but because women experience inequitable access to land and to agricultural inputs. Such unbalanced distribution frequently stems from and is bolstered by deeply entrenched sociocultural norms and traditional expectations of gender roles. This structure of constraints is multifaceted. For example, women are more income- and time-constrained than men, which has repercussions on their ability to access credit, land and appropriate levels of inputs. These constraints thus lead to sizeable gender gaps in the adoption of high-value crops and in the use of agricultural implements, male family labour, pesticides and fertilizer, among other elements. Within this context, the UN Women Eastern and Southern Africa Regional Office, the United Nations Development Programme–United Nations Environment Programme Poverty-Environment Initiative Africa, and the World Bank commenced a collaboration to create evidence of the links between women’s economic empowerment, sustainable agricultural production and economic growth. The evidence clearly shows that gender gaps in access to inputs have high economic costs and can affect the extent to which farmers adopt new resource management practices and technological innovations."
https://africa.unwomen.org/sites/default/files/2023-11/somalia_country_gender_profile_0.pdf,,
https://allafrica.com/stories/202405060473.html,"Africa: Get Gender Equality Right in Africa, and Prosperity Will Follow","A page in the new Comprehensive Sexuality Education that educates about gender identity and sexual orientation.

analysis

Realistic reductions in gender inequality could produce a US$259 billion larger economy in 2043 than current path forecasts.

Rising global fragility fuelled by conflicts, COVID-19, the Russia-Ukraine war and climate change have worsened gender disparities worldwide.

In Africa, women often face greater vulnerability to climate change due to their social roles, economic circumstances and limited access to resources. They are more likely to rely on climate-sensitive sectors like agriculture, making their livelihoods susceptible to changing weather patterns, droughts, floods and other climate-related risks. And women are disproportionately represented in the informal economy, which was seriously impacted by COVID-19.

Gender inequalities in Africa are rooted in social and cultural norms and traditions. Despite progress in policy and legislation, the continent is far from achieving gender equality. Sub-Saharan Africa is the worst-performing region in the United Nations Development Programme's Gender Inequality Index (see chart) - a composite measure reflecting the disparity between women's and men's achievements in reproductive health, empowerment and the labour market.

At this rate, estimates are that achieving full gender equality in Africa will take over a century. Gender disparities affect education, healthcare, employment, political representation and access to resources.

African women are more likely to die from communicable diseases such as HIV, tuberculosis, malaria and nutritional deficiencies than men. Although maternal healthcare on the continent has improved in the past two decades, sub-Saharan Africa accounts for around 70% of global maternal deaths, due to gender bias in healthcare access.

Women and girls in Africa also bear the greatest burden of unpaid care and domestic work. They face a higher risk of violence especially at home, and are under-represented in the labour market and politics, governance and decision making. In 2019, women made up 56% of Africa's average labour force, compared to men's 73% - an improvement from a 23 percentage-point gap in 1990.

Regionally, the greatest gap is in North Africa, where the female labour force participation rate was about 22% in 2019 compared to 70% for men. Although North Africa has lower gender inequality in education, this hasn't meant progress for women in the labour market. In 2021, the World Bank reported that women in the region face unfair laws that economically disempower them. Countries such as Egypt, Morocco and Tunisia prohibit women from working in certain industries.

In African parliamentary bodies, women hold on average 24% of seats, while their presence in top executive roles is just 7%. Despite local governments being perceived as entry points for women in politics, women hold only 21% of African council positions. Of the few examples of progress, Rwanda, Namibia, South Africa and Senegal rank among the top 10 nations globally for female parliamentary representation.

Even in education, where Africa has made significant progress in reducing gender inequality, girls in sub-Saharan Africa are still the most disadvantaged compared to other global regions. Widespread child marriage, teenage pregnancy, poverty and the social norm of valuing boys over girls are among the factors that constrain women's access to education.

Climate change compounds these inequities. African women - constrained by societal roles, economic status and restricted resource accessibility - are disproportionately vulnerable to climate change impacts.

Closing these gender inequalities would have major benefits. New research by the Institute for Security Studies' African Futures and Innovation programme shows what Africa's development could gain from more gender inclusion.

Using progress made by other countries or regions at similar levels of development as a benchmark, the study models the impact of an ambitious but realistic reduction in gender inequalities (Gender scenario) on Africa's development prospects to 2043. The report also includes an illustrative Gender Equality scenario that models the effect of full gender equality by 2043, with the full knowledge that this isn't practically achievable.

In the Gender scenario, the 2043 African economy is about US$259 billion larger than in the business-as-usual forecast. The services sector greatly benefits from reduced gender inequality, gaining US$174 billion in added value compared to the current growth trajectory by 2043.

Reduced gender barriers in the scenario accelerate women's movement from agriculture to other sectors, particularly the service sector. While most women are still employed in agriculture, those in Africa's service sector have been increasing in number partly due to shifting social norms. In the Gender scenario, Africa's GDP per capita is US$355 more than the business-as-usual forecast by 2043, and there are 53 million fewer extremely poor people.

Even more impressive is the illustrative full Gender Equality scenario. It shows an African economy US$1 trillion larger than the Current Path forecast. GDP per capita is 12% higher, and Africa has 80 million fewer people in extreme poverty compared to the Current Path forecast in 2043.

These findings imply that aggressively implementing policies to reduce gender inequality and create a level playing field for all could significantly enhance African growth and development.

Policies must confront deep-rooted cultural and traditional values as the primary cause of gender inequality. Governments should prioritise implementing international and regional conventions to decrease gender disparities, especially in rural areas where discriminatory practices persist unchecked. Involving religious and traditional leaders in awareness campaigns and education is crucial.

Close Sign up for free AllAfrica Newsletters Get the latest in African news delivered straight to your inbox Top Headlines Women Africa By submitting above, you agree to our privacy policy. Success! Almost finished... We need to confirm your email address. To complete the process, please follow the instructions in the email we just sent you. Error! Error! There was a problem processing your submission. Please try again later.

Investing in free education up to secondary level could significantly promote gender equality in education. Governments should combat child marriage and teenage pregnancies, ensuring a minimum marriage age of 18 and improving access to contraceptives and sex education. Encouraging girls and women to pursue science, technology, engineering and mathematics programmes through scholarships and role models can narrow the gender gap in lucrative sectors.

Reproductive health services, legal reforms to address land ownership disparities, and gender-sensitive agricultural programmes are also vital. Removing legal barriers to women's employment, investing in infrastructure that reduces time spent on household production, and extending paternity leave can enhance women's participation in labour and mitigate wage inequality.

Adopting mandatory quotas for female candidates, gender-responsive electoral processes, and mentorship programmes can boost women's political participation. Education on domestic violence and victim support, and legal consequences for perpetrators are essential.

Implementing these measures could decrease gender inequalities in Africa, fostering development and prosperity.

This article was first published in Africa Tomorrow, the blog of the ISS African Futures and Innovation programme.

Kouassi Yeboua, Senior Researcher, African Futures and Innovation, ISS Pretoria"
